,conversation_id,created_at,public_metrics,text,reply_settings,author_id,lang,id,source,in_reply_to_user_id,referenced_tweets
450,1019746090566995968,2018-07-19T00:49:48.000Z,"{'retweet_count': 3, 'reply_count': 2, 'like_count': 17, 'quote_count': 1}",Trudeau shakes up his cabinet (https://t.co/dM58t3xRbW) and the boys and coach rescued from a cave in Thailand have been released from hospital (https://t.co/dC8PhJjKc8). See more top stories and breaking news at https://t.co/1DuH5Mu3yp https://t.co/G7ZmmUrQpI,everyone,203123011,en,1019746090566995968,Twitter Media Studio,,
451,1019692925012365313,2018-07-18T21:18:32.000Z,"{'retweet_count': 2, 'reply_count': 8, 'like_count': 5, 'quote_count': 0}",The White House is in damage control after President Trump's comments (https://t.co/mdRiX61FDs) and Prime Minister Trudeau shakes up his cabinet (https://t.co/dM58t3xRbW). See more top stories and breaking news at https://t.co/1DuH5Mu3yp https://t.co/yMD1q94Ncr,everyone,203123011,en,1019692925012365313,Twitter Media Studio,,
452,1019633368537890816,2018-07-18T17:21:53.000Z,"{'retweet_count': 3, 'reply_count': 4, 'like_count': 10, 'quote_count': 0}",Prime Minister Justin Trudeau shakes up his cabinet (https://t.co/dM58t3xRbW) and U.S. President Donald Trump attempts to clarify remarks he made on Russian meddling in the 2016 election (https://t.co/7F8a3G6mHz). See more top stories and breaking news at https://t.co/1DuH5Mu3yp https://t.co/Krgnh4Gw8v,everyone,203123011,en,1019633368537890816,Twitter Media Studio,,
453,1019610130302865410,2018-07-18T15:49:33.000Z,"{'retweet_count': 1, 'reply_count': 2, 'like_count': 6, 'quote_count': 1}","Follow our LIVE updates on our blog from reporters on the ground: Trudeau grows cabinet, with new focus on trade, borders, and seniors https://t.co/qHSpDaByBN #cdnpoli",everyone,203123011,en,1019610130302865410,SocialNewsDesk,,
454,1019172463312363520,2018-07-17T10:50:25.000Z,"{'retweet_count': 7, 'reply_count': 2, 'like_count': 14, 'quote_count': 1}",Physicians urge Ottawa to pay another $21B over decade for seniors health care https://t.co/BqQoiFwfH3,everyone,203123011,en,1019172463312363520,SocialNewsDesk,,
455,1011626617809096705,2018-06-26T15:05:55.000Z,"{'retweet_count': 8, 'reply_count': 2, 'like_count': 17, 'quote_count': 0}",ICYMI: Nearly half of unpaid caregivers for seniors with dementia experience distress: report https://t.co/aGDqit7bHs,everyone,203123011,en,1011626617809096705,SocialNewsDesk,,
456,1011614059425357824,2018-06-26T14:16:01.000Z,"{'retweet_count': 8, 'reply_count': 0, 'like_count': 8, 'quote_count': 0}","New report sheds light on Canadians caring for loved ones with dementia and Alzheimer's disease (https://t.co/aGDqit7bHs) and U.S. President Donald Trump talks Canada, trade and Trudeau at a S.C. rally (https://t.co/5VY9YHN4H0). See more top stories at https://t.co/1DuH5Mu3yp https://t.co/jOgYmxruIT",everyone,203123011,en,1011614059425357824,Twitter Media Studio,,
457,1011470487891906561,2018-06-26T04:45:31.000Z,"{'retweet_count': 13, 'reply_count': 3, 'like_count': 26, 'quote_count': 2}",Nearly half of unpaid caregivers for seniors with dementia experience distress: report https://t.co/aGDqit7bHs,everyone,203123011,en,1011470487891906561,SocialNewsDesk,,
458,1009899748818587649,2018-06-21T20:43:57.000Z,"{'retweet_count': 7, 'reply_count': 5, 'like_count': 4, 'quote_count': 5}",Seniors in Saskatchewan care home served beef roast seasoned with hand cleaner https://t.co/eW8v4eQtiy,everyone,203123011,en,1009899748818587649,SocialNewsDesk,,
459,1007690930495909889,2018-06-15T18:26:54.000Z,"{'retweet_count': 3, 'reply_count': 7, 'like_count': 3, 'quote_count': 1}",LIVE NOW: Jeff Sessions delivers remarks at the World Elder Abuse Awareness Day event.  https://t.co/opLARHkdNp  #USpoli https://t.co/TqAooqfhao,everyone,203123011,en,1007690930495909889,SocialNewsDesk,,
460,1007210585304559616,2018-06-14T10:38:11.000Z,"{'retweet_count': 19, 'reply_count': 2, 'like_count': 20, 'quote_count': 2}",Police investigating possible elder abuse of Marvel Comics legend Stan Lee https://t.co/sfo1C6bk4d,everyone,203123011,en,1007210585304559616,SocialNewsDesk,,
461,1007028811257565185,2018-06-13T22:35:52.000Z,"{'retweet_count': 24, 'reply_count': 4, 'like_count': 30, 'quote_count': 3}",Police investigating possible elder abuse of Marvel Comics legend Stan Lee https://t.co/sfo1C6bk4d,everyone,203123011,en,1007028811257565185,SocialNewsDesk,,
462,1006225924055019520,2018-06-11T17:25:29.000Z,"{'retweet_count': 5, 'reply_count': 8, 'like_count': 5, 'quote_count': 1}","Elderly couple obligated to mow traffic island, City of Toronto says https://t.co/05vocTTj5z",everyone,203123011,en,1006225924055019520,SocialNewsDesk,,
463,1003348190047997959,2018-06-03T18:50:24.000Z,"{'retweet_count': 16, 'reply_count': 1, 'like_count': 63, 'quote_count': 0}",A Nova Scotia man who saved his elderly neighbour from a house fire last year will receive a Medal of Bravery from the governor general https://t.co/b9ff53Sur2,everyone,203123011,en,1003348190047997959,SocialNewsDesk,,
464,1002201748944179200,2018-05-31T14:54:51.000Z,"{'retweet_count': 42, 'reply_count': 11, 'like_count': 239, 'quote_count': 10}",Eight-year-old boy selflessly helps elderly woman struggling to climb stairs https://t.co/mHYMaHrjIY,everyone,203123011,en,1002201748944179200,SocialNewsDesk,,
465,1000040650467921920,2018-05-25T15:47:25.000Z,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 3, 'quote_count': 1}","Death of man, 88, following altercation at seniors' residence a homicide: police https://t.co/z5WVuG7paW",everyone,203123011,en,1000040650467921920,SocialNewsDesk,,
466,999101648747233280,2018-05-23T01:36:10.000Z,"{'retweet_count': 2, 'reply_count': 3, 'like_count': 6, 'quote_count': 1}",Elderly North Korean spies jailed in South Korea hope summit will set them free https://t.co/4Pz4hhH5Qd,everyone,203123011,en,999101648747233280,SocialNewsDesk,,
467,995659353565859840,2018-05-13T13:37:43.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 22, 'quote_count': 0}",Age cannot wither Brazilian seniors in beauty contest https://t.co/c3Nm33ImR1,everyone,203123011,en,995659353565859840,SocialNewsDesk,,
468,995003104679481344,2018-05-11T18:10:01.000Z,"{'retweet_count': 3, 'reply_count': 6, 'like_count': 6, 'quote_count': 2}",Ottawa doc suspended after borrowing $10K from elderly patient https://t.co/xUxctdNwT6,everyone,203123011,en,995003104679481344,SocialNewsDesk,,
469,993325196646940673,2018-05-07T03:02:36.000Z,"{'retweet_count': 11, 'reply_count': 7, 'like_count': 33, 'quote_count': 3}",Winnipeg group hopes for housing dedicated to LGBT seniors https://t.co/1GX7xwtQcv,everyone,203123011,en,993325196646940673,SocialNewsDesk,,
470,986806616245915648,2018-04-19T03:20:05.000Z,"{'retweet_count': 22, 'reply_count': 0, 'like_count': 67, 'quote_count': 3}",Retirement homes helping seniors virtually bike through old neighbourhoods https://t.co/WWxITWqUZN,everyone,203123011,en,986806616245915648,SocialNewsDesk,,
471,986601492613357568,2018-04-18T13:45:00.000Z,"{'retweet_count': 6, 'reply_count': 4, 'like_count': 12, 'quote_count': 5}","Decriminalizing sex work, pharmacare, a seniors ministry, and a subsea tunnel to Newfoundland among potential platform policies Liberals are voting on this weekend: https://t.co/wyclSWyQU5 #cdnpoli #Lib2018",everyone,203123011,en,986601492613357568,SocialNewsDesk,,
472,980474872534093824,2018-04-01T16:00:00.000Z,"{'retweet_count': 7, 'reply_count': 4, 'like_count': 4, 'quote_count': 0}","Police watchdog: RCMP vehicle struck older pedestrian in Chilliwack, B.C. https://t.co/u2BDYo1YZt",everyone,203123011,en,980474872534093824,SocialNewsDesk,,
473,972976659170316291,2018-03-11T23:24:47.000Z,"{'retweet_count': 81, 'reply_count': 10, 'like_count': 350, 'quote_count': 7}",20 residents of the same Quebec retirement home are celebrating their 100th birthday https://t.co/EHpm4qYFZW,everyone,203123011,en,972976659170316291,SocialNewsDesk,,
474,971033300465782784,2018-03-06T14:42:34.000Z,"{'retweet_count': 0, 'reply_count': 5, 'like_count': 4, 'quote_count': 1}",ICYMI: More seniors dying on Canadian roads than any other group #CTVdrivingin2018,everyone,203123011,en,971033300465782784,SocialNewsDesk,,
475,970987100731518976,2018-03-06T11:38:59.000Z,"{'retweet_count': 5, 'reply_count': 2, 'like_count': 5, 'quote_count': 1}",Made-in-Canada solutions to seniors dying on the roads https://t.co/JMxEFyhdsN #CTVdrivingin2018,everyone,203123011,en,970987100731518976,SocialNewsDesk,,
476,970727045448765440,2018-03-05T18:25:37.000Z,"{'retweet_count': 25, 'reply_count': 13, 'like_count': 30, 'quote_count': 1}","A doctor cleared one man’s 80-year-old mother to drive, but the son felt she shouldn't be on the roads anymore. A difficult situation more people are facing. Part one of our #Drivingin2018 series https://t.co/D2bC9TDVOs",everyone,203123011,en,970727045448765440,SocialNewsDesk,,
477,970642585109909504,2018-03-05T12:50:00.000Z,"{'retweet_count': 10, 'reply_count': 5, 'like_count': 2, 'quote_count': 2}",More seniors dying on Canadian roads than any other group https://t.co/D2bC9TDVOs,everyone,203123011,en,970642585109909504,SocialNewsDesk,,
478,962744294485438465,2018-02-11T17:45:01.000Z,"{'retweet_count': 10, 'reply_count': 3, 'like_count': 4, 'quote_count': 1}",‘Vicious’: Toronto seniors’ group targeted by tire slashers https://t.co/wFIepEo8e7,everyone,203123011,en,962744294485438465,SocialNewsDesk,,
479,959042096052260867,2018-02-01T12:33:48.000Z,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Fire kills 11 in dormitory for Japanese welfare recipients https://t.co/htRcLDcTS6,everyone,203123011,en,959042096052260867,SocialNewsDesk,,
480,958941308386725888,2018-02-01T05:53:18.000Z,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 5, 'quote_count': 0}","Eleven killed, three injured after fire at home for elderly poor in Japan https://t.co/htRcLDcTS6",everyone,203123011,en,958941308386725888,SocialNewsDesk,,
481,953364318191603712,2018-01-16T20:32:20.000Z,"{'retweet_count': 9, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Nova Scotia doctor reprimanded in treatment of elderly woman who died  https://t.co/56NuzIIOo5,everyone,203123011,en,953364318191603712,SocialNewsDesk,,
482,949321530403586054,2018-01-05T16:47:45.000Z,"{'retweet_count': 17, 'reply_count': 10, 'like_count': 12, 'quote_count': 2}",Elderly Ont. woman seeks husband; both die in bitter cold: police https://t.co/hR1rpfmsS1,everyone,203123011,en,949321530403586054,Hootsuite,,
